GEOID,year,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,total_population,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000
36081066501,2018,19,3,0,0,0,0,0,3,0,51659.7715898968,0.367791018334968,0.0580722660528897,0
36081066501,2019,14,2,0,0,0,0,0,2,0,52459.2623325763,0.266873748838558,0.0381248212626512,0
36081066501,2020,13,3,0,1,0,1,0,1,0,49525.65,0.262490244953877,0.0605746719124333,0
36081066501,2021,16,4,0,0,0,0,0,4,0,53432.72,0.299441989851911,0.0748604974629777,0
36081066501,2022,7,5,0,1,0,0,0,4,0,51033.61,0.137164507860604,0.09797464847186,0
36081066501,2023,8,5,0,1,0,1,0,3,0,50799.57,0.157481647974579,0.0984260299841121,0
36081066701,2018,68,17,0,0,0,0,0,17,0,31410.5,2.16488117030929,0.541220292577323,0
36081066701,2019,49,12,0,2,0,1,0,9,0,34502.75,1.42017665258566,0.34779836389853,0
36081066701,2020,29,36,0,0,0,4,0,32,0,36799.07,0.788063393993381,0.978285592543507,0
36081066701,2021,34,11,1,4,1,2,0,4,0,34589.29,0.982963223587417,0.318017513513576,0.0289106830466887
36081066701,2022,32,16,0,0,0,2,0,13,0,32960.11,0.970870546245143,0.485435273122571,0
36081066701,2023,36,26,0,2,0,5,0,17,0,32941.03,1.09286200218997,0.78928922380387,0
36081066900,2018,25,5,0,2,0,0,0,3,0,20646.71,1.21084666758045,0.24216933351609,0
36081066900,2019,26,5,0,1,0,0,0,4,0,20185.83,1.28803224836432,0.247698509300831,0
36081066900,2020,12,4,0,3,0,0,0,1,0,20765.92,0.577869894519482,0.192623298173161,0
36081066900,2021,8,4,1,0,1,1,0,3,0,20155.69,0.396910252142199,0.1984551260711,0.0496137815177749
36081066900,2022,12,5,0,1,0,1,0,1,0,21893.7,0.548102878910371,0.228376199545988,0
36081066900,2023,15,7,0,0,0,0,0,5,0,21767.69,0.68909470871737,0.321577530734773,0
36081067100,2018,40,13,0,6,0,2,0,5,0,29342.75,1.36319874585715,0.443039592403575,0
36081067100,2019,34,13,0,2,0,1,0,10,0,30760.81,1.10530249365995,0.42261565934057,0
36081067100,2020,12,7,0,2,0,2,0,3,0,32013.65,0.374840107266744,0.218656729238934,0
36081067100,2021,15,8,0,3,0,2,0,2,0,33725.83,0.444762960615054,0.237206912328029,0
36081067100,2022,16,8,0,3,0,0,0,4,0,30726.62,0.520721120643924,0.260360560321962,0
36081067100,2023,14,8,0,1,0,1,0,6,0,29640.52,0.472326396432991,0.269900797961709,0
36081067700,2018,17,1,0,1,0,0,0,0,0,22742.67,0.747493588043972,0.0439702110614101,0
36081067700,2019,20,3,0,0,0,0,0,3,0,23113.84,0.865282445495859,0.129792366824379,0
36081067700,2020,10,2,0,0,0,2,0,0,0,22342.81,0.447571276844766,0.0895142553689531,0
36081067700,2021,6,5,0,0,0,0,0,5,0,23515.8,0.255147602888271,0.212623002406892,0
36081067700,2022,2,1,0,0,0,0,0,1,0,23735.7,0.0842612604641953,0.0421306302320976,0
36081067700,2023,9,8,0,2,0,0,0,6,0,23596.79,0.381407810130107,0.339029164560095,0
36081067900,2018,115,26,1,5,0,2,0,19,1,50561.21,2.27447088390488,0.514228199839363,0.0197780076861293
36081067900,2019,116,33,1,7,1,0,0,26,0,53651.39,2.16210614487341,0.615081920524333,0.0186388460764949
36081067900,2020,55,23,1,6,0,1,0,16,1,53164.42,1.03452647466106,0.432620162130989,0.0188095722665647
36081067900,2021,56,26,0,3,0,0,0,23,0,58672.55,0.954449738421119,0.443137378552662,0
36081067900,2022,48,22,1,6,1,3,0,12,0,54725.32,0.877107708095631,0.402007699543831,0.0182730772519923
36081067900,2023,34,19,1,3,1,1,0,15,0,52289.3,0.650228631861585,0.363363058981474,0.0191243715253407
36081068000,2018,520,218,0,3,0,0,0,215,0,63271.61,8.21853592788298,3.4454631389971,0
36081068000,2019,503,233,1,5,1,4,0,224,0,63890.62,7.87283015879326,3.64685770775115,0.0156517498186745
36081068000,2020,272,130,1,5,0,0,0,125,1,63943.36,4.25376458165476,2.033049248585,0.0156388403737308
36081068000,2021,275,146,0,1,0,2,0,143,0,69919.72,3.93308211188489,2.08810904849161,0
36081068000,2022,182,123,0,6,0,0,0,117,0,70533.52,2.58033343579053,1.7438517175947,0
36081068000,2023,183,144,0,8,0,1,0,133,0,69896.31,2.618163963162,2.06019459396354,0
36081068200,2018,49,30,0,1,0,1,0,28,0,13001.96,3.76866257087393,2.3073444311473,0
36081068200,2019,50,21,1,2,0,0,0,19,1,12655.91,3.95072341696488,1.65930383512525,0.0790144683392976
36081068200,2020,18,6,0,0,0,0,0,6,0,12360.74,1.45622349470986,0.485407831569955,0
36081068200,2021,27,18,0,2,0,0,0,16,0,14313.13,1.88637984843287,1.25758656562192,0
36081068200,2022,19,14,0,1,0,1,0,11,0,13221.04,1.43710328385664,1.05891820915752,0
36081068200,2023,15,6,0,3,0,0,0,3,0,13621.93,1.10116554702601,0.440466218810404,0
36081068300,2018,375,61,1,16,1,3,0,43,0,52514.48,7.14088761804363,1.16158438586843,0.0190423669814497
36081068300,2019,311,49,0,17,0,3,0,29,0,51220.34,6.07180662994428,0.956651205360995,0
36081068300,2020,133,50,0,10,0,7,0,33,0,50191.38,2.64985740579359,0.996186994659242,0
36081068300,2021,132,50,0,12,0,2,0,32,0,53367.62,2.47340990660629,0.936897691896322,0
36081068300,2022,107,47,0,11,0,7,0,25,0,52972.63,2.01991103707707,0.887250642454415,0
36081068300,2023,90,36,0,13,0,2,0,21,0,49394.51,1.82206484080923,0.728825936323693,0
36081068700,2018,248,65,0,10,0,1,0,50,0,59832.59,4.14489829037988,1.08636447126892,0
36081068700,2019,241,78,0,3,0,1,0,74,0,55012.38,4.38083209633904,1.41786267018442,0
36081068700,2020,106,27,0,3,0,4,0,20,0,53428.1,1.98397472491067,0.505352052571587,0
36081068700,2021,103,46,0,4,0,1,0,41,0,57117.15,1.80331126465519,0.805362312370278,0
36081068700,2022,86,65,1,9,1,2,0,53,0,58656.25,1.46616941928609,1.10815130527437,0.0170484816196058
36081068700,2023,87,22,1,4,0,3,0,15,1,53246.16,1.63392064329146,0.413175335085197,0.0187806970493271
36081069000,2018,37,19,0,0,0,0,0,19,0,42166.57,0.877472367327957,0.450593918357599,0
36081069000,2019,48,14,0,0,0,0,0,14,0,45111.83,1.06402245264712,0.310339882022077,0
36081069000,2020,28,9,0,0,0,1,0,8,0,44228.82,0.633071377441225,0.203487228463251,0
36081069000,2021,28,9,0,1,0,0,0,7,0,49435.02,0.566400094507902,0.182057173234683,0
36081069000,2022,18,8,0,0,0,0,0,8,0,51106.89,0.352203000417361,0.15653466685216,0
36081069000,2023,18,12,0,2,0,1,0,9,0,48049.6,0.37461290000333,0.249741933335553,0
36081069300,2018,99,32,0,17,0,3,0,12,0,38594.41,2.56513831925401,0.829135618344729,0
36081069300,2019,81,24,1,9,1,1,0,14,0,39987.49,2.02563351688241,0.600187708705898,0.0250078211960791
36081069300,2020,30,10,0,3,0,1,0,6,0,36816.4,0.81485424973653,0.27161808324551,0
36081069300,2021,37,25,0,7,0,3,0,12,0,40725.45,0.908522803308496,0.613866758992227,0
36081069300,2022,34,19,0,5,0,4,0,9,0,40327.48,0.843097560274036,0.471142754270785,0
36081069300,2023,35,20,0,6,0,2,0,11,0,38602.44,0.906678437943301,0.518101964539029,0
36081069400,2018,82,39,0,1,0,0,0,38,0,45522.27,1.80131614701991,0.856723533338737,0
36081069400,2019,73,30,0,3,0,0,0,27,0,42999.18,1.69770679347839,0.697687723347283,0
36081069400,2020,47,22,0,0,0,1,0,21,0,41776.99,1.12502121383087,0.526605674559129,0
36081069400,2021,32,16,0,3,0,0,0,13,0,44237.35,0.723370635899302,0.361685317949651,0
36081069400,2022,34,20,0,1,0,0,0,19,0,43870.16,0.775014269380372,0.455890746694336,0
36081069400,2023,25,18,0,3,0,0,0,15,0,48090.46,0.519853625854275,0.374294610615078,0
36081069500,2018,51,11,0,5,0,2,0,4,0,26616.5,1.91610467191404,0.413277478255969,0
36081069500,2019,54,9,0,3,0,0,0,6,0,28706.53,1.88110510047714,0.31351751674619,0
36081069500,2020,13,7,0,1,0,1,0,5,0,28844.62,0.45069063138984,0.242679570748375,0
36081069500,2021,7,1,0,1,0,0,0,0,0,30170.93,0.232011409658237,0.0331444870940339,0
36081069500,2022,14,10,0,4,0,0,0,6,0,30531.88,0.458537109408265,0.327526506720189,0
36081069500,2023,16,5,0,2,0,2,0,0,0,29827.71,0.536413958698137,0.167629362093168,0
36081069701,2018,37,9,0,6,0,0,0,3,0,50549.09,0.73196174253582,0.178044748184389,0
36081069701,2019,43,7,1,4,0,0,1,3,0,55743.32,0.771392877209323,0.125575584661983,0.0179393692374261
36081069701,2020,17,2,0,2,0,0,0,0,0,52297.3,0.325064582684001,0.0382428920804707,0
36081069701,2021,22,12,0,4,0,1,0,7,0,55019.4,0.399858958839973,0.218104886639985,0
36081069701,2022,17,7,0,3,0,0,0,1,0,56352.51,0.30167245434143,0.124218069434707,0
36081069701,2023,21,7,0,3,0,1,0,2,0,54327.44,0.386544994573645,0.128848331524548,0
36081069702,2018,39,5,0,0,0,0,0,5,0,43468.38,0.897203898557986,0.115026140840767,0
36081069702,2019,27,9,0,1,0,0,0,8,0,44871.5,0.601718239862719,0.200572746620906,0
36081069702,2020,15,6,0,2,0,0,0,4,0,44912.7,0.333981256971859,0.133592502788744,0
36081069702,2021,3,0,0,0,0,0,0,0,0,52782.7,0.0568368044832871,0,0
36081069702,2022,9,3,0,2,0,1,0,0,0,52559.7,0.17123385407451,0.0570779513581699,0
36081069702,2023,15,3,0,0,0,0,0,3,0,51140.89,0.293307371068435,0.0586614742136869,0
36081070300,2018,37,8,0,2,0,1,0,5,0,23979.59,1.54297884158987,0.333617046830242,0
36081070300,2019,29,9,0,0,0,1,0,8,0,26437.56,1.09692422447457,0.340424759319695,0
36081070300,2020,17,2,0,1,0,0,0,1,0,26781.41,0.634768669760106,0.0746786670306007,0
36081070300,2021,8,2,0,1,0,1,0,0,0,25817.32,0.309869498460723,0.0774673746151808,0
36081070300,2022,10,6,0,0,0,0,0,5,0,26779.33,0.373422337302688,0.224053402381613,0
36081070300,2023,5,1,0,1,0,0,0,0,0,27926.46,0.179041668725646,0.0358083337451292,0
36081070700,2018,19,9,0,2,0,0,0,7,0,30818.56,0.61651160858911,0.292031814594842,0
36081070700,2019,20,8,0,1,0,0,0,7,0,32035.6,0.624305460175555,0.249722184070222,0
36081070700,2020,11,6,0,2,0,0,0,4,0,32006.52,0.343679975205052,0.187461804657301,0
36081070700,2021,10,4,0,1,0,1,0,2,0,34210.67,0.292306464620541,0.116922585848216,0
36081070700,2022,4,3,0,0,0,0,0,3,0,32479.65,0.123154036450516,0.092365527337887,0
36081070700,2023,12,5,0,1,0,0,0,4,0,32009.57,0.374887885091865,0.156203285454944,0
36081070900,2018,34,10,0,2,0,0,0,8,0,34843.61,0.97578867402086,0.286996668829665,0
36081070900,2019,32,4,0,1,0,0,0,3,0,36111.77,0.886137677549453,0.110767209693682,0
36081070900,2020,11,4,0,1,0,1,0,2,0,38035.79,0.289201302247173,0.105164109908063,0
36081070900,2021,6,1,0,1,0,0,0,0,0,39807.81,0.150724192061809,0.0251206986769682,0
36081070900,2022,16,11,0,2,0,0,0,8,0,37305.59,0.428890147562336,0.294861976449106,0
36081070900,2023,16,17,0,0,0,3,0,14,0,37394.54,0.427869951067723,0.454611823009455,0
36081071100,2018,188,48,0,14,0,3,0,30,0,82901.31,2.26775668563018,0.579001706969407,0
36081071100,2019,190,41,0,18,0,3,0,20,0,83847.29,2.26602434020229,0.488984199727862,0
36081071100,2020,77,24,0,9,0,3,0,12,0,81013.1,0.950463567003361,0.296248384520528,0
36081071100,2021,64,22,0,11,0,3,0,6,0,79913.12,0.800869744542573,0.27529897468651,0
36081071100,2022,67,24,0,7,0,4,0,11,0,79747.05,0.840156469737752,0.300951571249344,0
36081071100,2023,72,36,0,11,0,7,0,17,0,74706.94,0.963765883062537,0.481882941531269,0
36081071303,2018,41,10,0,5,0,1,0,4,0,74035,0.55379212534612,0.13507125008442,0
36081071303,2019,25,7,0,4,0,1,0,2,0,73519.06,0.340047873299795,0.0952134045239425,0
36081071303,2020,20,4,0,2,0,0,0,2,0,73349.07,0.272668760490078,0.0545337520980157,0
36081071303,2021,10,2,0,0,0,1,0,1,0,77126.21,0.129657609261495,0.025931521852299,0
36081071303,2022,18,10,0,3,0,1,0,6,0,73120.1,0.246170341670758,0.136761300928199,0
36081071303,2023,12,8,0,1,0,2,0,5,0,71092.03,0.168795292524352,0.112530195016235,0
36081071304,2018,47,20,0,6,0,2,0,12,0,78264.91,0.600524551807445,0.255542362471253,0
36081071304,2019,50,14,0,7,0,2,0,5,0,80498.96,0.621126036907806,0.173915290334186,0
36081071304,2020,17,4,0,4,0,0,0,0,0,75309.03,0.225736541819753,0.0531144804281771,0
36081071304,2021,20,6,0,4,0,1,0,1,0,80942.02,0.247090448199835,0.0741271344599505,0
36081071304,2022,17,7,0,6,0,0,0,1,0,81194.97,0.209372575665709,0.0862122370388215,0
36081071304,2023,15,9,0,6,0,0,0,2,0,79630.97,0.18836892229242,0.113021353375452,0
36081071305,2018,51,17,0,3,0,2,0,12,0,67886.07,0.751258689742977,0.250419563247659,0
36081071305,2019,52,10,0,2,0,0,0,8,0,64446.99,0.806864680569255,0.155166284724857,0
36081071305,2020,23,3,0,1,0,1,0,1,0,68105.15,0.33771308043518,0.0440495322306757,0
36081071305,2021,17,5,0,2,0,0,0,3,0,67453.09,0.25202700128341,0.0741255886127678,0
36081071305,2022,15,3,0,1,0,0,0,1,0,72362.24,0.207290432136982,0.0414580864273964,0
36081071305,2023,19,4,0,0,0,2,0,2,0,73323.45,0.25912583218602,0.0545528067760041,0
36081071306,2018,52,13,0,5,0,0,0,8,0,87432.15,0.59474689802321,0.148686724505803,0
36081071306,2019,46,4,0,4,0,0,0,0,0,86003.11,0.534864378741652,0.046509945977535,0
36081071306,2020,21,16,0,8,0,1,0,7,0,88538.25,0.23718562316287,0.180712855743139,0
36081071306,2021,12,13,0,3,0,0,0,6,0,96668.38,0.124135730835667,0.134480375071973,0
36081071306,2022,15,6,0,3,0,0,0,3,0,88252.25,0.169967337943225,0.0679869351772901,0
36081071306,2023,17,3,0,1,0,0,0,1,0,90210.25,0.188448651899313,0.0332556444528199,0
36081071600,2018,330,149,2,0,0,0,0,149,2,0,,,
36081071600,2019,262,123,2,2,0,1,1,120,1,0,,,
36081071600,2020,168,88,2,0,0,0,0,88,2,0,,,
36081071600,2021,114,81,3,1,0,0,0,80,3,0,,,
36081071600,2022,76,49,0,1,0,0,0,48,0,0,,,
36081071600,2023,73,68,1,2,0,1,0,65,1,0,,,
36081071701,2018,59,13,0,5,0,0,0,8,0,65924.03,0.894969558141394,0.197196682302341,0
36081071701,2019,54,11,0,7,0,2,0,2,0,63717.97,0.847484626393465,0.172635757228298,0
36081071701,2020,23,11,0,2,0,2,0,7,0,62362.08,0.368813868940869,0.176389241667372,0
36081071701,2021,24,10,0,5,0,2,0,3,0,68203.27,0.351889286246832,0.14662053593618,0
36081071701,2022,24,20,0,10,0,0,0,9,0,64568.16,0.371700231197544,0.30975019266462,0
36081071701,2023,22,8,0,6,0,1,0,1,0,61213.99,0.359394968372426,0.130689079408155,0
36081071702,2018,301,81,0,5,0,3,0,73,0,50367.96,5.97602126431168,1.60816519072839,0
36081071702,2019,255,68,0,6,0,0,0,62,0,52206.97,4.88440528151701,1.3025080750712,0
36081071702,2020,132,73,0,7,0,1,0,65,0,53151.09,2.4834862276578,1.37344314105318,0
36081071702,2021,99,60,0,7,0,3,0,50,0,56295.17,1.7585878149049,1.06581079691206,0
36081071702,2022,97,47,0,4,0,3,0,39,0,58859.18,1.64800121238522,0.798516051361912,0
36081071702,2023,84,56,0,6,0,1,0,46,0,56468.24,1.48756185778059,0.991707905187057,0
36081071900,2018,134,66,0,1,0,1,0,64,0,29531.32,4.53755538187931,2.23491533734354,0
36081071900,2019,119,41,0,2,0,0,0,39,0,31135.42,3.82201364234046,1.31682822971394,0
36081071900,2020,63,41,1,3,1,2,0,36,0,31442.49,2.00365810723006,1.30396797454655,0.0318040969401596
36081071900,2021,38,22,0,0,0,1,0,21,0,35552.83,1.06883193264784,0.618797434690853,0
36081071900,2022,45,21,0,2,0,0,0,19,0,41002.33,1.09749860556705,0.51216601593129,0
36081071900,2023,27,14,1,0,1,2,0,12,0,41129.22,0.656467591653817,0.340390603079757,0.0243136145056969
36081072100,2018,30,8,0,6,0,2,0,0,0,59410.22,0.504963624103732,0.134656966427662,0
36081072100,2019,41,11,0,2,0,2,0,7,0,57977.2,0.707174544476105,0.189729755835052,0
36081072100,2020,15,2,0,2,0,0,0,0,0,56471.13,0.265622451684604,0.0354163268912806,0
36081072100,2021,12,2,0,1,0,0,0,0,0,60343.23,0.198862407597339,0.0331437345995566,0
36081072100,2022,11,5,0,1,0,0,0,4,0,66714.57,0.164881524380656,0.0749461474457528,0
36081072100,2023,14,1,0,1,0,0,0,0,0,66208.57,0.211452988638782,0.0151037849027701,0
36081072300,2018,32,11,1,2,1,0,0,9,0,26105.39,1.22580049560646,0.421368920364722,0.038306265487702
36081072300,2019,37,15,0,1,0,1,0,13,0,26322.46,1.40564369743557,0.569855553014422,0
36081072300,2020,11,2,0,0,0,1,0,1,0,25390.57,0.433231707677299,0.0787694013958726,0
36081072300,2021,12,8,0,3,0,0,0,4,0,26978.58,0.444797316982584,0.296531544655056,0
36081072300,2022,11,6,0,1,0,2,0,3,0,28076.72,0.391783655640687,0.213700175804011,0
36081072300,2023,12,5,0,3,0,0,0,2,0,28527.71,0.4206436478778,0.17526818661575,0
36081072900,2018,23,5,0,0,0,0,0,5,0,17540.04,1.31128549307755,0.285062063712511,0
36081072900,2019,16,4,0,0,0,0,0,4,0,17958.03,0.890966325370879,0.22274158134272,0
36081072900,2020,4,2,0,1,0,1,0,0,0,17410.69,0.22974391020689,0.114871955103445,0
36081072900,2021,4,2,0,1,0,0,0,1,0,18667.02,0.21428165824004,0.10714082912002,0
36081072900,2022,11,2,0,0,0,0,0,2,0,17338.86,0.634413104437085,0.115347837170379,0
36081072900,2023,7,3,0,0,0,0,0,1,0,16368.76,0.427643877728063,0.183275947597741,0
36081073100,2018,18,3,0,0,0,0,0,3,0,18889.76,0.952897231092401,0.158816205182067,0
36081073100,2019,14,2,0,1,0,0,0,1,0,18610.77,0.752252593525147,0.107464656217878,0
36081073100,2020,3,4,0,3,0,0,0,1,0,18864.9,0.159025491786333,0.212033989048444,0
36081073100,2021,6,0,0,0,0,0,0,0,0,20259,0.296164667555161,0,0
36081073100,2022,5,3,0,0,0,1,0,2,0,21808.99,0.229263253364782,0.137557952018869,0
36081073100,2023,4,1,0,0,0,0,0,1,0,22746.07,0.1758545542153,0.0439636385538249,0
36081073700,2018,59,13,0,7,0,1,0,5,0,26221.79,2.25003708747572,0.495770883681091,0
36081073700,2019,61,19,0,6,0,0,0,13,0,26123.84,2.33503190955082,0.727305021007631,0
36081073700,2020,19,6,0,3,0,1,0,2,0,27043.96,0.702559832213921,0.221860999646501,0
36081073700,2021,17,6,0,5,0,0,0,1,0,29083.04,0.584533116207934,0.206305805720447,0
36081073700,2022,11,6,0,4,0,0,0,2,0,28708.91,0.383156309313032,0.208994350534381,0
36081073700,2023,21,2,0,2,0,0,0,0,0,26633.95,0.788467350881112,0.075092128655344,0
36081073900,2018,89,21,0,10,0,0,0,11,0,78730.06,1.13044496600155,0.26673420546104,0
36081073900,2019,93,29,0,6,0,3,0,20,0,72117.98,1.289553589826,0.402118861343593,0
36081073900,2020,31,12,0,4,0,1,0,7,0,72623.04,0.42686177830066,0.165236817406707,0
36081073900,2021,29,8,0,6,0,0,0,1,0,72692.1,0.398942938778767,0.110053224490694,0
36081073900,2022,23,20,0,5,0,1,0,13,0,70679.07,0.325414581714219,0.282969201490625,0
36081073900,2023,37,21,0,4,0,3,0,14,0,68660.01,0.53888719212246,0.305854892826261,0
36081074100,2018,33,10,0,2,0,0,0,8,0,41032.92,0.804232309082561,0.243706760328049,0
36081074100,2019,30,12,0,1,0,0,0,11,0,40770.93,0.735818388248686,0.294327355299474,0
36081074100,2020,2,0,0,0,0,0,0,0,0,41428.91,0.0482754675418687,0,0
36081074100,2021,10,5,0,1,0,2,0,1,0,41960.99,0.238316588812609,0.119158294406305,0
36081074100,2022,14,8,0,0,0,2,0,3,0,40558.93,0.345176758854339,0.197243862202479,0
36081074100,2023,21,11,0,2,0,2,0,6,0,41797.96,0.502416864363715,0.263170738476232,0
36081074300,2018,62,23,0,8,0,2,0,13,0,54987.41,1.12753082932984,0.418277565719135,0
36081074300,2019,47,12,0,4,0,0,0,8,0,52055.35,0.90288510210766,0.230523855857275,0
36081074300,2020,23,11,0,3,0,1,0,7,0,53300.3,0.431517271009732,0.206377825265524,0
36081074300,2021,16,12,0,0,0,0,0,11,0,57196.54,0.279737200886627,0.20980290066497,0
36081074300,2022,16,8,0,2,0,0,0,6,0,52310.38,0.305866636793692,0.152933318396846,0
36081074300,2023,26,13,0,3,0,1,0,8,0,49506.32,0.525185471269123,0.262592735634561,0
36081074500,2018,247,79,0,0,0,0,0,79,0,52610.75,4.69485799004956,1.50159425592678,0
36081074500,2019,216,67,0,2,0,3,0,62,0,48712.64,4.434167394746,1.3754130344814,0
36081074500,2020,102,40,0,4,0,1,0,35,0,51104.67,1.9959037011686,0.782707333791609,0
36081074500,2021,66,40,0,4,0,1,0,35,0,48351.44,1.36500588193444,0.827276292081477,0
36081074500,2022,61,37,0,0,0,1,0,35,0,49480.48,1.23280938260906,0.747769625516972,0
36081074500,2023,54,33,0,2,0,0,0,31,0,51002.52,1.05877121365768,0.647026852790803,0
36081074700,2018,18,0,0,0,0,0,0,0,0,44351.77,0.405846260476188,0,0
36081074700,2019,20,3,0,0,0,0,0,3,0,45370.88,0.440811375049371,0.0661217062574056,0
36081074700,2020,14,3,0,0,0,0,0,3,0,42776.72,0.327280820034823,0.0701316042931763,0
36081074700,2021,10,2,0,1,0,0,0,1,0,43773.84,0.228446944567806,0.0456893889135612,0
36081074700,2022,6,1,0,0,0,1,0,0,0,41264.56,0.145403222523153,0.0242338704205255,0
36081074700,2023,14,4,0,1,0,1,0,2,0,42737.63,0.327580167641491,0.0935943336118545,0
36081074900,2018,75,11,1,2,0,1,0,8,1,18276.82,4.10355849649994,0.601855246153324,0.0547141132866658
36081074900,2019,62,17,0,1,0,0,0,16,0,17696.67,3.50348398879563,0.960632706605254,0
36081074900,2020,16,10,0,1,0,3,0,6,0,17326.87,0.923421252655558,0.577138282909723,0
36081074900,2021,13,13,0,0,0,0,0,13,0,17217.68,0.755037844819976,0.755037844819976,0
36081074900,2022,9,5,0,1,0,0,0,4,0,18054.73,0.498484330698936,0.276935739277187,0
36081074900,2023,21,5,0,1,0,2,0,2,0,18156.76,1.15659401787544,0.27537952806558,0
36081075701,2018,44,16,0,0,0,1,0,15,0,70106.93,0.627612705334551,0.228222801939837,0
36081075701,2019,34,9,0,3,0,0,0,6,0,68553.94,0.495959823753383,0.131283482758248,0
36081075701,2020,9,2,0,0,0,0,0,2,0,63862.95,0.140926781490677,0.0313170625534837,0
36081075701,2021,26,20,0,0,0,1,0,19,0,64771.05,0.40141390327932,0.308779925599477,0
36081075701,2022,27,8,0,3,0,0,0,5,0,65416,0.412743059801883,0.122294239941299,0
36081075701,2023,27,4,0,1,0,0,0,2,0,64294.97,0.419939538038512,0.0622132648945944,0
36081075702,2018,64,14,0,3,0,1,0,10,0,58144.09,1.10071376127823,0.240781135279613,0
36081075702,2019,58,11,0,3,0,1,0,7,0,62020.17,0.935179635915219,0.177361655087369,0
36081075702,2020,27,11,0,1,0,0,0,10,0,68394.24,0.394770085901971,0.160832257219321,0
36081075702,2021,25,5,0,0,0,0,0,5,0,74035.28,0.337676848118897,0.0675353696237794,0
36081075702,2022,17,3,0,0,0,0,0,3,0,68593.11,0.247838303293144,0.0437361711693784,0
36081075702,2023,27,8,0,1,0,1,0,6,0,70956.21,0.380516377636291,0.112745593373716,0
36081076901,2018,83,18,0,6,0,1,0,11,0,55183.04,1.50408531316868,0.326187176349835,0
36081076901,2019,65,15,0,4,0,2,0,9,0,58533.16,1.11048164835112,0.256264995773336,0
36081076901,2020,26,11,0,0,0,2,0,9,0,54637.87,0.475860424280815,0.201325564118806,0
36081076901,2021,26,14,0,2,0,2,0,7,0,61507.02,0.42271597616012,0.227616294855449,0
36081076901,2022,32,9,0,2,0,1,0,5,0,64618.04,0.495217744146991,0.139279990541341,0
36081076901,2023,25,7,0,3,0,1,0,3,0,67284.08,0.371558918543584,0.104036497192204,0
36081076902,2018,139,34,0,5,0,0,0,29,0,16847.96,8.25025700440884,2.01804847589857,0
36081076902,2019,129,20,0,1,0,0,0,19,0,15818.99,8.15475577138616,1.26430322036995,0
36081076902,2020,54,22,0,1,0,3,0,18,0,15541.99,3.47445854745757,1.41552014896419,0
36081076902,2021,37,12,0,3,0,0,0,8,0,15545.02,2.38018349284851,0.771951403086004,0
36081076902,2022,32,9,0,4,0,0,0,5,0,16526.13,1.93632750075184,0.544592109586455,0
36081076902,2023,41,17,0,2,0,0,0,15,0,19340.76,2.11987533064885,0.878972698073912,0
36081077300,2018,140,41,0,2,0,0,0,39,0,28305.01,4.94612084574427,1.44850681911082,0
36081077300,2019,149,44,0,3,0,0,0,41,0,28260.03,5.27246432505556,1.55696933088889,0
36081077300,2020,63,24,0,2,0,2,0,20,0,28064,2.24486887115165,0.855188141391106,0
36081077300,2021,62,44,0,1,0,1,0,42,0,29440.99,2.10590744400919,1.49451496026458,0
36081077300,2022,55,23,0,5,0,0,0,16,0,28867.07,1.90528515710115,0.796755611151392,0
36081077300,2023,56,38,0,1,0,1,0,36,0,30125,1.85892116182573,1.26141078838174,0
36081077500,2018,65,4,0,2,0,0,0,2,0,30314.49,2.14418913199595,0.13195010043052,0
36081077500,2019,62,10,0,1,0,1,0,8,0,28077.5,2.20817380464785,0.356157065265782,0
36081077500,2020,13,3,0,1,0,0,0,2,0,28877.24,0.450181527043443,0.103888044702333,0
36081077500,2021,33,6,0,2,0,0,0,4,0,28695.21,1.15001772072761,0.209094131041383,0
36081077500,2022,20,2,0,1,0,1,0,0,0,28674.1,0.697493556903268,0.0697493556903268,0
36081077500,2023,19,7,0,2,0,1,0,3,0,27222.94,0.697940780826759,0.257136077146701,0
36081077902,2018,54,15,1,2,0,0,0,13,1,57518.06,0.938835558779277,0.260787655216466,0.0173858436810977
36081077902,2019,56,12,1,3,1,1,0,8,0,57278.07,0.977686573587413,0.209504265768731,0.017458688814061
36081077902,2020,25,12,0,1,0,1,0,10,0,55273.05,0.45229999068262,0.217103995527658,0
36081077902,2021,22,7,0,3,0,2,0,1,0,61826.82,0.355832630563888,0.113219473361237,0
36081077902,2022,17,7,0,0,0,0,0,7,0,62653.81,0.271332262156124,0.11172504912311,0
36081077902,2023,18,14,0,5,0,0,0,9,0,70374.16,0.255775699489699,0.198936655158655,0
36081077903,2018,18,8,0,2,0,1,0,5,0,40909.86,0.439991728155511,0.195551879180227,0
36081077903,2019,12,0,0,0,0,0,0,0,0,39472.76,0.304007117819985,0,0
36081077903,2020,8,3,0,0,0,0,0,3,0,39548.86,0.202281431120897,0.0758555366703364,0
36081077903,2021,7,5,0,0,0,0,0,5,0,42446.89,0.164911964103848,0.117794260074177,0
36081077903,2022,7,3,0,0,0,0,0,3,0,43906.01,0.159431476465295,0.0683277756279835,0
36081077903,2023,6,4,0,0,0,1,0,3,0,42926.91,0.139772464405195,0.0931816429367965,0
